zip,eiaid,name,state,svc_type,ownership,cmnrate,indrate,resrate
75559,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75558,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75551,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75556,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75554,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75792,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75797,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75688,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75682,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75681,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75685,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75684,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75606,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75501,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75505,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75670,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75671,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
75471,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.063361498,0.052386981,0.07869612
79404,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79082,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79084,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79003,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79002,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79007,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79008,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79058,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79054,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79052,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79051,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79120,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79121,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79124,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79258,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79453,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79059,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79056,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79012,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79013,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79010,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79011,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79015,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79018,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79313,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79159,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79381,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79380,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79025,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79024,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79345,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79343,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79016,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79185,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79189,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79241,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79108,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79109,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79101,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79102,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79103,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79104,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79105,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79106,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79107,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79005,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79072,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79336,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79339,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79338,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79499,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79490,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79081,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79046,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79043,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79034,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79364,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79360,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79363,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79168,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79166,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79073,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79078,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79322,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79325,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79326,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79092,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79093,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79096,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79250,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79221,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79356,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79350,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79036,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79119,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79118,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79117,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79116,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79114,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79111,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79110,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79062,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79066,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79065,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79064,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79042,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79068,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79061,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79031,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79033,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79323,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79057,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79098,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79091,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79097,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79416,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79373,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79371,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79379,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79178,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79174,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79172,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
79039,17718,Southwestern Public Service Co,TX,Bundled,Investor Owned,0.068343137,0.04320619,0.090750575
77380,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77665,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77880,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77341,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77342,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77343,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77348,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77349,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75936,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75933,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77726,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77725,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77720,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77376,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77378,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77374,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77371,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77372,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75845,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77659,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77651,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77656,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77657,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77859,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77852,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77650,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77523,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77882,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77597,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75990,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77623,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77622,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77627,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77626,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77625,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77624,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77629,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77320,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77327,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77325,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77328,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77863,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77867,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77866,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77519,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77514,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77708,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77709,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77704,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77705,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77706,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77707,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77701,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77702,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77703,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77384,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77386,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77655,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77358,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77353,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77357,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77355,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77354,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75865,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75862,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77838,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77837,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77831,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77670,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77344,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75942,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77382,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77385,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77560,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77561,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77564,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77381,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77387,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75834,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77641,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77640,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77643,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77642,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77301,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77302,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77303,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77304,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77305,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77306,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
76629,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75979,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77631,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77616,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77617,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77614,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77615,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77612,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77613,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77611,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77619,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77356,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77333,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77332,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77335,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77334,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77713,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77710,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77879,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77368,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77362,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
75856,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77875,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77664,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77663,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77662,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77661,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77660,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77318,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77550,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77367,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77365,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77393,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77399,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77585,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77580,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77639,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77630,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77632,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77316,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77872,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77873,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619
77876,55937,Entergy Texas Inc.,TX,Bundled,Investor Owned,0.076956634,0.056338211,0.096686619